Path,Instrument (in full),mel_spectrum,audio,pseudo
Strings/Contrabass/ordinario/Cb-ord-F3-mf-2c-N.wav,Contrabass,"[[[[0.3827285 ]
   [0.2138327 ]
   [0.34061918]
   ...
   [0.43603963]
   [0.4166131 ]
   [0.39401183]]

  [[0.39948148]
   [0.39274615]
   [0.37417784]
   ...
   [0.47230697]
   [0.46013173]
   [0.40431723]]

  [[0.28281808]
   [0.4204672 ]
   [0.36848116]
   ...
   [0.40497756]
   [0.41159314]
   [0.25449237]]

  ...

  [[0.        ]
   [0.02400694]
   [0.04661636]
   ...
   [0.0464159 ]
   [0.05093469]
   [0.03521853]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-2.89233867e-06 -1.51072163e-05 -7.21190590e-05 ...  1.84332876e-05
  1.35071205e-05  1.08115455e-06]",6
Strings/Contrabass/ordinario/Cb-ord-F3-mf-3c-N.wav,Contrabass,"[[[[0.39789256]
   [0.34713238]
   [0.3279543 ]
   ...
   [0.28144965]
   [0.        ]
   [0.24996948]]

  [[0.39896575]
   [0.3886315 ]
   [0.21459875]
   ...
   [0.14815335]
   [0.25335136]
   [0.316785  ]]

  [[0.2802941 ]
   [0.36043176]
   [0.31951246]
   ...
   [0.22391286]
   [0.29173332]
   [0.2798893 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 3.93297523e-06 -1.36191957e-05 -1.07242726e-04 ... -3.74938395e-07
  1.10086819e-06 -1.30333194e-06]",5
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-1c-N.wav,Contrabass,"[[[[0.30932564]
   [0.33625332]
   [0.34294042]
   ...
   [0.3296968 ]
   [0.23212552]
   [0.2965243 ]]

  [[0.32584205]
   [0.32939234]
   [0.235811  ]
   ...
   [0.2842502 ]
   [0.2627535 ]
   [0.21003719]]

  [[0.22740793]
   [0.3556799 ]
   [0.3656439 ]
   ...
   [0.04587183]
   [0.26909557]
   [0.19951744]]

  ...

  [[0.        ]
   [0.        ]
   [0.02210693]
   ...
   [0.00095415]
   [0.02480183]
   [0.02842483]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 5.5824639e-06  5.8282749e-05  1.3803830e-04 ... -2.3889004e-05
 -1.2504892e-05 -1.7986156e-06]",6
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-2c-T14u.wav,Contrabass,"[[[[0.31781453]
   [0.24306102]
   [0.23133545]
   ...
   [0.30973014]
   [0.18638682]
   [0.25647226]]

  [[0.23136401]
   [0.21872845]
   [0.2502597 ]
   ...
   [0.30414304]
   [0.32404774]
   [0.2294425 ]]

  [[0.26912513]
   [0.21636638]
   [0.24529123]
   ...
   [0.29128534]
   [0.32588235]
   [0.24232283]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.2682361e-06 -2.2131484e-05 -3.8711820e-05 ...  1.3987708e-05
  1.2897710e-06 -1.2863457e-06]",6
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-3c-T15u.wav,Contrabass,"[[[[0.32756138]
   [0.31452766]
   [0.2433805 ]
   ...
   [0.34225696]
   [0.34949452]
   [0.28483897]]

  [[0.27052808]
   [0.17074542]
   [0.26495075]
   ...
   [0.32769546]
   [0.2938269 ]
   [0.23808856]]

  [[0.11426015]
   [0.2522815 ]
   [0.2883304 ]
   ...
   [0.19331937]
   [0.17397293]
   [0.252175  ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.7429702e-05  3.5667326e-06  9.5074065e-06 ... -9.4707802e-06
 -9.9599274e-06  3.4725931e-06]",5
Strings/Contrabass/ordinario/Cb-ord-G3-mf-1c-N.wav,Contrabass,"[[[[0.30427402]
   [0.2569085 ]
   [0.3026084 ]
   ...
   [0.13846044]
   [0.30457973]
   [0.29518095]]

  [[0.37327605]
   [0.39500675]
   [0.3735613 ]
   ...
   [0.26745486]
   [0.25648946]
   [0.32244295]]

  [[0.37143922]
   [0.41351694]
   [0.36411744]
   ...
   [0.18887481]
   [0.24992318]
   [0.28112698]]

  ...

  [[0.        ]
   [0.00553522]
   [0.02457657]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.0692049e-05  3.8999831e-05  2.0179711e-04 ...  1.5430611e-05
  4.1439307e-08 -2.1018832e-07]",5
Strings/Contrabass/ordinario/Cb-ord-G3-mf-2c-N.wav,Contrabass,"[[[[0.37487155]
   [0.33696142]
   [0.24188319]
   ...
   [0.32287884]
   [0.11424951]
   [0.37501177]]

  [[0.3439517 ]
   [0.14106607]
   [0.30301133]
   ...
   [0.25213608]
   [0.33758673]
   [0.27907705]]

  [[0.33062392]
   [0.36774653]
   [0.33931747]
   ...
   [0.3067174 ]
   [0.34683233]
   [0.30963078]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.1778204e-05 -2.2884225e-05 -7.7023171e-05 ...  6.1144141e-07
 -6.1648093e-06 -1.3953038e-05]",6
Strings/Contrabass/ordinario/Cb-ord-G3-mf-3c-N.wav,Contrabass,"[[[[0.34563026]
   [0.32067388]
   [0.18278818]
   ...
   [0.2668065 ]
   [0.4041218 ]
   [0.35654607]]

  [[0.29844117]
   [0.2665039 ]
   [0.30045873]
   ...
   [0.3337168 ]
   [0.3785852 ]
   [0.34641927]]

  [[0.2699328 ]
   [0.31033963]
   [0.2984911 ]
   ...
   [0.33519816]
   [0.3342359 ]
   [0.2886756 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.3505574e-05 -4.0356535e-05 -7.3096948e-05 ... -4.5230777e-06
  2.8361735e-06 -2.0016987e-06]",5
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-1c-T13u.wav,Contrabass,"[[[[0.38120288]
   [0.40883416]
   [0.39296168]
   ...
   [0.2047338 ]
   [0.32855505]
   [0.35335222]]

  [[0.40196887]
   [0.36602196]
   [0.26617926]
   ...
   [0.2958581 ]
   [0.26793808]
   [0.29394054]]

  [[0.37424177]
   [0.31746587]
   [0.34838   ]
   ...
   [0.23543414]
   [0.1583046 ]
   [0.24205494]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.03524847]
   [0.05579662]
   [0.06856356]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.1298107e-05 -9.5916912e-06 -1.5062047e-05 ... -2.9888179e-07
  1.0857099e-07 -3.1178274e-08]",6
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-2c-T12u.wav,Contrabass,"[[[[0.3236495 ]
   [0.2634225 ]
   [0.22494216]
   ...
   [0.3654965 ]
   [0.35107738]
   [0.2598818 ]]

  [[0.32398397]
   [0.27569383]
   [0.22504607]
   ...
   [0.29875416]
   [0.33784813]
   [0.2376419 ]]

  [[0.3470239 ]
   [0.23066989]
   [0.24040279]
   ...
   [0.30184212]
   [0.2846108 ]
   [0.09096317]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 3.33599746e-06 -2.70968303e-05 -1.15319155e-04 ...  8.63346122e-06
 -2.20564016e-06  9.61191290e-07]",6
Strings/Contrabass/ordinario/Cb-ord-G#3-mf-3c-N.wav,Contrabass,"[[[[0.40304914]
   [0.36054435]
   [0.35325423]
   ...
   [0.2964715 ]
   [0.32922944]
   [0.27861318]]

  [[0.33850962]
   [0.2891372 ]
   [0.31967735]
   ...
   [0.23567548]
   [0.33849174]
   [0.40446228]]

  [[0.19545731]
   [0.33028668]
   [0.3377572 ]
   ...
   [0.3268035 ]
   [0.38067403]
   [0.39906627]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 5.0403178e-06 -2.6390888e-05 -3.1679869e-05 ...  9.5080431e-06
  9.7401235e-06 -3.1439281e-06]",5
Strings/Contrabass/ordinario/Cb-ord-A3-mf-1c-N.wav,Contrabass,"[[[[0.3485663 ]
   [0.33377868]
   [0.3356015 ]
   ...
   [0.37979746]
   [0.36400995]
   [0.11118393]]

  [[0.36518598]
   [0.26618528]
   [0.35138494]
   ...
   [0.31115222]
   [0.3619213 ]
   [0.30176407]]

  [[0.40874058]
   [0.3528658 ]
   [0.31495422]
   ...
   [0.3963561 ]
   [0.36298823]
   [0.14930396]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 7.0868409e-06 -3.2047392e-05 -4.9401075e-05 ... -1.8922924e-07
  3.6728568e-07 -5.1907023e-07]",5
Strings/Contrabass/ordinario/Cb-ord-A3-mf-2c-N.wav,Contrabass,"[[[[0.14455228]
   [0.19961862]
   [0.20011386]
   ...
   [0.17864232]
   [0.15777369]
   [0.23611355]]

  [[0.2358954 ]
   [0.25326467]
   [0.20287886]
   ...
   [0.08866616]
   [0.17034578]
   [0.23594418]]

  [[0.27352744]
   [0.2065578 ]
   [0.22563152]
   ...
   [0.16043396]
   [0.25570002]
   [0.16951056]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-5.0237868e-06 -6.1213505e-06 -5.8060279e-05 ...  7.0464143e-06
  1.1427911e-05 -4.3624514e-06]",5
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-1c-N.wav,Contrabass,"[[[[0.25335342]
   [0.18960556]
   [0.26839662]
   ...
   [0.32684475]
   [0.18415213]
   [0.35936457]]

  [[0.28256544]
   [0.31533766]
   [0.2916585 ]
   ...
   [0.26606035]
   [0.24488644]
   [0.3021481 ]]

  [[0.22256455]
   [0.33108863]
   [0.32624555]
   ...
   [0.26844376]
   [0.20555472]
   [0.19525418]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-6.9988891e-07 -1.4318037e-05 -3.5281875e-05 ...  4.1093867e-06
 -4.2582615e-06  1.0305092e-05]",6
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-2c-N.wav,Contrabass,"[[[[0.29735652]
   [0.13958487]
   [0.25379634]
   ...
   [0.32128876]
   [0.3692235 ]
   [0.28164443]]

  [[0.28641587]
   [0.26756722]
   [0.26690835]
   ...
   [0.22117233]
   [0.30137047]
   [0.24843903]]

  [[0.24339509]
   [0.26742172]
   [0.10438228]
   ...
   [0.13788709]
   [0.25396222]
   [0.2891727 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.2856210e-05 -6.2404433e-05 -9.9278521e-05 ... -5.3203585e-06
  3.5976930e-06 -2.7222541e-06]",5
Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,Contrabass,"[[[[0.24573246]
   [0.14347315]
   [0.17708488]
   ...
   [0.3347025 ]
   [0.3316049 ]
   [0.30576405]]

  [[0.32959145]
   [0.3048006 ]
   [0.3033347 ]
   ...
   [0.22364597]
   [0.2974628 ]
   [0.2691888 ]]

  [[0.37447628]
   [0.3642207 ]
   [0.316333  ]
   ...
   [0.30444115]
   [0.2943739 ]
   [0.25067154]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.11615705]
   [0.10767584]
   [0.0877903 ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 6.6943467e-06  4.0006125e-05  1.8060813e-04 ...  1.8282494e-06
 -1.8446026e-05 -5.5746036e-06]",6
Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,Contrabass,"[[[[0.29897815]
   [0.        ]
   [0.28519446]
   ...
   [0.32076544]
   [0.29987007]
   [0.25255004]]

  [[0.3010904 ]
   [0.30715322]
   [0.20293316]
   ...
   [0.28138113]
   [0.15766177]
   [0.17122546]]

  [[0.24441227]
   [0.31007165]
   [0.33110157]
   ...
   [0.16928545]
   [0.19983435]
   [0.0368691 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-9.4417483e-06 -4.7069509e-05 -8.3228573e-05 ... -1.2633511e-05
 -7.3500269e-06  1.1982611e-06]",5
Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,Contrabass,"[[[[0.24961129]
   [0.16560249]
   [0.08782969]
   ...
   [0.30435175]
   [0.25896922]
   [0.16772108]]

  [[0.33785027]
   [0.33567333]
   [0.3093018 ]
   ...
   [0.2559289 ]
   [0.15262966]
   [0.23988695]]

  [[0.3335224 ]
   [0.40632567]
   [0.35986003]
   ...
   [0.2987384 ]
   [0.24539557]
   [0.32127506]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.8600916e-06 -8.6724758e-06 -1.5546568e-05 ... -9.9246245e-07
  8.1482995e-07 -6.5173657e-07]",6
Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,Contrabass,"[[[[0.3493495 ]
   [0.29118237]
   [0.28788036]
   ...
   [0.3324863 ]
   [0.30827966]
   [0.31923467]]

  [[0.28096896]
   [0.1712152 ]
   [0.2796577 ]
   ...
   [0.32302713]
   [0.29474115]
   [0.20694414]]

  [[0.33650675]
   [0.27428883]
   [0.3258546 ]
   ...
   [0.40743333]
   [0.3586732 ]
   [0.2137909 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.24836806e-05 -5.10782702e-05 -1.03122264e-04 ... -1.37928055e-07
 -5.76430352e-08  1.54589507e-05]",5
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-1c-T29u.wav,Contrabass,"[[[[0.25808796]
   [0.28554672]
   [0.27356568]
   ...
   [0.36881322]
   [0.34058374]
   [0.27535567]]

  [[0.34333748]
   [0.3597587 ]
   [0.29285178]
   ...
   [0.31591168]
   [0.33338094]
   [0.24562864]]

  [[0.344627  ]
   [0.35295734]
   [0.31110802]
   ...
   [0.08568826]
   [0.33431846]
   [0.3010892 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.04967513]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.0583317e-06  8.0521917e-05  9.3261013e-05 ...  9.1594975e-06
 -2.5111199e-06  1.0915587e-06]",6
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-2c-T12u.wav,Contrabass,"[[[[0.45328903]
   [0.32651478]
   [0.3925951 ]
   ...
   [0.32197934]
   [0.2986762 ]
   [0.39979133]]

  [[0.4373179 ]
   [0.4066442 ]
   [0.37092906]
   ...
   [0.33232433]
   [0.36845437]
   [0.46762738]]

  [[0.38321418]
   [0.4031474 ]
   [0.40651512]
   ...
   [0.27294245]
   [0.44252557]
   [0.47826156]]

  ...

  [[0.        ]
   [0.03100967]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.3230445e-05 -1.8377497e-05 -8.6379674e-05 ...  1.0046828e-06
 -1.0132871e-06  1.0083440e-06]",6
Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,Contrabass,"[[[[0.46482006]
   [0.43869725]
   [0.41105443]
   ...
   [0.35428444]
   [0.04521885]
   [0.3785674 ]]

  [[0.41849488]
   [0.44150695]
   [0.45288047]
   ...
   [0.36057577]
   [0.2184453 ]
   [0.4110672 ]]

  [[0.27956468]
   [0.35615093]
   [0.3952654 ]
   ...
   [0.406044  ]
   [0.37219805]
   [0.43838614]]

  ...

  [[0.        ]
   [0.        ]
   [0.03281536]
   ...
   [0.        ]
   [0.        ]
   [0.00913239]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 3.8399594e-06 -9.5646828e-06 -3.3903867e-05 ...  1.4635678e-05
  5.2559017e-07 -4.8123491e-07]",6
Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,Contrabass,"[[[[0.4226161 ]
   [0.37838468]
   [0.42876014]
   ...
   [0.45119715]
   [0.4149185 ]
   [0.39706865]]

  [[0.41899505]
   [0.2870801 ]
   [0.49168968]
   ...
   [0.4589427 ]
   [0.45885816]
   [0.4485241 ]]

  [[0.452772  ]
   [0.46098858]
   [0.49880737]
   ...
   [0.45611635]
   [0.28718954]
   [0.4629031 ]]

  ...

  [[0.03032055]
   [0.0920579 ]
   [0.07482872]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-6.2671024e-06 -3.3301534e-05 -3.2931915e-05 ... -5.4674533e-06
  4.0569639e-06  1.1912442e-05]",6
Strings/Contrabass/ordinario/Cb-ord-D#4-mf-1c-T18u.wav,Contrabass,"[[[[0.32856923]
   [0.23750544]
   [0.33906332]
   ...
   [0.25040168]
   [0.32208714]
   [0.34895858]]

  [[0.35236558]
   [0.35585928]
   [0.31864196]
   ...
   [0.36803246]
   [0.3851285 ]
   [0.40248036]]

  [[0.38476363]
   [0.08763246]
   [0.33827528]
   ...
   [0.328691  ]
   [0.29269534]
   [0.360782  ]]

  ...

  [[0.        ]
   [0.        ]
   [0.00100183]
   ...
   [0.0202034 ]
   [0.03533249]
   [0.02975092]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-3.6390265e-06  9.2049595e-06  4.9364055e-05 ...  1.6224421e-05
 -6.9586258e-07  4.7072172e-07]",6
Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,Contrabass,"[[[[0.38725668]
   [0.3924871 ]
   [0.33164883]
   ...
   [0.3673864 ]
   [0.33436337]
   [0.27262944]]

  [[0.45678392]
   [0.46177453]
   [0.4382902 ]
   ...
   [0.38559994]
   [0.42868727]
   [0.3862613 ]]

  [[0.49067006]
   [0.47818488]
   [0.34242997]
   ...
   [0.46126708]
   [0.45270428]
   [0.49812752]]

  ...

  [[0.        ]
   [0.10530739]
   [0.11579485]
   ...
   [0.02012186]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.01864319]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.3140030e-05 -1.1958182e-05 -2.8232578e-05 ...  1.7980548e-05
 -1.1359012e-05 -1.2814257e-06]",6
Strings/Contrabass/ordinario/Cb-ord-F4-mf-1c-T16u.wav,Contrabass,"[[[[0.27552074]
   [0.2997229 ]
   [0.36009827]
   ...
   [0.42475146]
   [0.38431653]
   [0.28122205]]

  [[0.39564982]
   [0.31800747]
   [0.40132755]
   ...
   [0.4624622 ]
   [0.41905355]
   [0.372051  ]]

  [[0.42471194]
   [0.46940464]
   [0.50292253]
   ...
   [0.407556  ]
   [0.28937715]
   [0.4208271 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.4227116e-06 -2.2147084e-05 -1.7998740e-05 ... -2.1715286e-06
  8.6785567e-06 -4.5552069e-06]",6
Strings/Contrabass/ordinario/Cb-ord-F#4-mf-1c-N.wav,Contrabass,"[[[[0.41559258]
   [0.42283708]
   [0.44093132]
   ...
   [0.47373623]
   [0.4826002 ]
   [0.4619279 ]]

  [[0.44968405]
   [0.4413581 ]
   [0.42946452]
   ...
   [0.37162346]
   [0.44811612]
   [0.339878  ]]

  [[0.43216544]
   [0.409683  ]
   [0.46540418]
   ...
   [0.42999452]
   [0.45855206]
   [0.4419741 ]]

  ...

  [[0.06581144]
   [0.17729922]
   [0.22269511]
   ...
   [0.00838079]
   [0.        ]
   [0.02234764]]

  [[0.        ]
   [0.02479849]
   [0.11755428]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.11473089e-05  1.26815285e-05  4.97385045e-05 ... -8.25476127e-06
 -1.21468374e-05 -7.87060526e-06]",5
